"cond" "subj" "trial" "pattern" "resp" "RT" "true_cat" "obs_cat" "learn"
"7606" 3 39 54 3 0 1683 1 0 1
"7607" 3 39 55 2 1 828 0 0 1
"7608" 3 39 56 4 1 731 0 0 1
"7609" 3 39 57 6 1 3533 0 0 1
"7610" 3 39 58 7 0 4391 1 0 1
"7611" 3 39 59 3 0 608 1 0 1
"7612" 3 39 60 2 1 1379 0 0 1
"7613" 3 39 61 8 1 2673 1 1 1
"7614" 3 39 62 1 1 752 0 0 1
"7615" 3 39 63 5 1 1074 1 1 1
"7616" 3 39 64 4 1 2449 0 0 1
"7617" 3 40 1 5 1 2340 1 1 1
"7618" 3 40 2 7 0 1049 1 0 1
"7619" 3 40 3 3 1 727 1 1 1
"7620" 3 40 4 4 1 695 0 0 1
"7621" 3 40 5 2 1 778 0 0 1
"7622" 3 40 6 1 0 925 0 1 1
"7623" 3 40 7 6 1 789 0 0 1
"7624" 3 40 8 8 0 995 1 0 1
"7625" 3 40 9 2 1 1176 0 0 1
"7626" 3 40 10 8 1 613 1 1 1
"7627" 3 40 11 5 1 1327 1 1 1
"7628" 3 40 12 6 0 1536 0 1 1
"7629" 3 40 13 4 1 776 0 0 1
"7630" 3 40 14 1 1 568 0 0 1
"7631" 3 40 15 3 0 636 1 0 1
"7632" 3 40 16 7 1 1104 1 1 1
"7633" 3 40 17 2 0 1402 0 1 1
"7634" 3 40 18 4 1 1120 0 0 1
"7635" 3 40 19 7 1 621 1 1 1
"7636" 3 40 20 3 0 622 1 0 1
"7637" 3 40 21 6 1 725 0 0 1
"7638" 3 40 22 1 1 1542 0 0 1
"7639" 3 40 23 5 1 820 1 1 1
"7640" 3 40 24 8 1 1934 1 1 1
"7641" 3 40 25 1 0 992 0 1 1
"7642" 3 40 26 6 1 1255 0 0 1
"7643" 3 40 27 3 1 914 1 1 1
"7644" 3 40 28 4 1 975 0 0 1
"7645" 3 40 29 8 1 641 1 1 1
"7646" 3 40 30 7 1 786 1 1 1
"7647" 3 40 31 2 1 863 0 0 1
"7648" 3 40 32 5 1 989 1 1 1
"7649" 3 40 33 5 1 633 1 1 1
"7650" 3 40 34 1 1 1265 0 0 1
"7651" 3 40 35 6 1 727 0 0 1
"7652" 3 40 36 8 0 861 1 0 1
"7653" 3 40 37 2 1 790 0 0 1
"7654" 3 40 38 7 1 589 1 1 1
"7655" 3 40 39 3 1 607 1 1 1
"7656" 3 40 40 4 1 724 0 0 1
"7657" 3 40 41 1 1 1171 0 0 1
"7658" 3 40 42 4 1 757 0 0 1
"7659" 3 40 43 8 1 556 1 1 1
"7660" 3 40 44 6 1 629 0 0 1
"7661" 3 40 45 3 0 629 1 0 1
"7662" 3 40 46 2 1 604 0 0 1
"7663" 3 40 47 7 1 1063 1 1 1
"7664" 3 40 48 5 1 879 1 1 1
"7665" 3 40 49 1 1 707 0 0 1
"7666" 3 40 50 6 1 612 0 0 1
"7667" 3 40 51 7 1 1295 1 1 1
"7668" 3 40 52 8 1 803 1 1 1
"7669" 3 40 53 5 1 585 1 1 1
"7670" 3 40 54 3 0 666 1 0 1
"7671" 3 40 55 2 1 632 0 0 1
"7672" 3 40 56 4 1 711 0 0 1
"7673" 3 40 57 6 0 947 0 1 1
"7674" 3 40 58 7 1 628 1 1 1
"7675" 3 40 59 3 0 691 1 0 1
"7676" 3 40 60 2 1 888 0 0 1
"7677" 3 40 61 8 1 577 1 1 1
"7678" 3 40 62 1 1 851 0 0 1
"7679" 3 40 63 5 1 828 1 1 1
"7680" 3 40 64 4 1 813 0 0 1
"7681" 4 1 1 5 0 2554 0 1 1
"7682" 4 1 2 7 1 1083 1 1 1
"7683" 4 1 3 3 1 1435 0 0 1
"7684" 4 1 4 4 1 1033 1 1 1
"7685" 4 1 5 2 1 681 0 0 1
"7686" 4 1 6 1 1 1056 0 0 1
"7687" 4 1 7 6 1 1131 1 1 1
"7688" 4 1 8 8 1 699 1 1 1
"7689" 4 1 9 2 1 941 0 0 1
"7690" 4 1 10 8 1 560 1 1 1
"7691" 4 1 11 5 0 345 0 1 1
"7692" 4 1 12 6 0 1348 1 0 1
"7693" 4 1 13 4 0 1198 1 0 1
"7694" 4 1 14 1 0 542 0 1 1
"7695" 4 1 15 3 0 1591 0 1 1
"7696" 4 1 16 7 1 1489 1 1 1
"7697" 4 1 17 2 0 1919 0 1 1
"7698" 4 1 18 4 0 2257 1 0 1
"7699" 4 1 19 7 1 2995 1 1 1
"7700" 4 1 20 3 0 2226 0 1 1
"7701" 4 1 21 6 1 1345 1 1 1
"7702" 4 1 22 1 0 2271 0 1 1
"7703" 4 1 23 5 0 1285 0 1 1
"7704" 4 1 24 8 0 1794 1 0 1
"7705" 4 1 25 1 0 122 0 1 1
"7706" 4 1 26 6 1 1925 1 1 1
"7707" 4 1 27 3 1 1723 0 0 1
"7708" 4 1 28 4 1 749 1 1 1
"7709" 4 1 29 8 1 1954 1 1 1
"7710" 4 1 30 7 0 997 1 0 1
"7711" 4 1 31 2 1 1477 0 0 1
"7712" 4 1 32 5 0 1675 0 1 1
"7713" 4 1 33 5 1 2352 0 0 1
"7714" 4 1 34 1 1 1684 0 0 1
"7715" 4 1 35 6 1 1009 1 1 1
"7716" 4 1 36 8 1 944 1 1 1
"7717" 4 1 37 2 1 672 0 0 1
"7718" 4 1 38 7 0 668 1 0 1
"7719" 4 1 39 3 1 803 0 0 1
"7720" 4 1 40 4 1 868 1 1 1
"7721" 4 1 41 1 1 2498 0 0 1
"7722" 4 1 42 4 1 762 1 1 1
"7723" 4 1 43 8 1 799 1 1 1
"7724" 4 1 44 6 1 718 1 1 1
"7725" 4 1 45 3 1 549 0 0 1
"7726" 4 1 46 2 1 618 0 0 1
"7727" 4 1 47 7 1 636 1 1 1
"7728" 4 1 48 5 1 1060 0 0 1
"7729" 4 1 49 1 1 624 0 0 1
"7730" 4 1 50 6 1 669 1 1 1
"7731" 4 1 51 7 1 779 1 1 1
"7732" 4 1 52 8 1 1357 1 1 1
"7733" 4 1 53 5 1 533 0 0 1
"7734" 4 1 54 3 1 550 0 0 1
"7735" 4 1 55 2 1 651 0 0 1
"7736" 4 1 56 4 1 594 1 1 1
"7737" 4 1 57 6 1 496 1 1 1
"7738" 4 1 58 7 0 611 1 0 1
"7739" 4 1 59 3 1 943 0 0 1
"7740" 4 1 60 2 0 2448 0 1 1
"7741" 4 1 61 8 1 698 1 1 1
"7742" 4 1 62 1 1 782 0 0 1
"7743" 4 1 63 5 1 1003 0 0 1
"7744" 4 1 64 4 1 1328 1 1 1
"7745" 4 2 1 5 0 1138 0 1 1
"7746" 4 2 2 7 0 1033 1 0 1
"7747" 4 2 3 3 1 1227 0 0 1
"7748" 4 2 4 4 1 1527 1 1 1
"7749" 4 2 5 2 1 1262 0 0 1
"7750" 4 2 6 1 0 723 0 1 1
"7751" 4 2 7 6 0 1909 1 0 1
"7752" 4 2 8 8 0 1962 1 0 1
"7753" 4 2 9 2 1 5972 0 0 1
"7754" 4 2 10 8 1 1824 1 1 1
"7755" 4 2 11 5 0 1833 0 1 1
"7756" 4 2 12 6 1 3673 1 1 1
"7757" 4 2 13 4 1 857 1 1 1
"7758" 4 2 14 1 1 712 0 0 1
"7759" 4 2 15 3 1 382 0 0 1
"7760" 4 2 16 7 0 689 1 0 1
"7761" 4 2 17 2 0 886 0 1 1
"7762" 4 2 18 4 1 832 1 1 1
"7763" 4 2 19 7 0 1488 1 0 1
"7764" 4 2 20 3 1 1123 0 0 1
"7765" 4 2 21 6 1 912 1 1 1
"7766" 4 2 22 1 0 893 0 1 1
"7767" 4 2 23 5 1 1381 0 0 1
"7768" 4 2 24 8 1 1686 1 1 1
"7769" 4 2 25 1 0 1801 0 1 1
"7770" 4 2 26 6 1 862 1 1 1
"7771" 4 2 27 3 1 1603 0 0 1
"7772" 4 2 28 4 1 746 1 1 1
"7773" 4 2 29 8 0 2723 1 0 1
"7774" 4 2 30 7 0 4593 1 0 1
"7775" 4 2 31 2 1 1216 0 0 1
"7776" 4 2 32 5 0 985 0 1 1
"7777" 4 2 33 5 1 4566 0 0 1
"7778" 4 2 34 1 1 4815 0 0 1
"7779" 4 2 35 6 1 680 1 1 1
"7780" 4 2 36 8 1 1573 1 1 1
"7781" 4 2 37 2 0 994 0 1 1
"7782" 4 2 38 7 0 4865 1 0 1
"7783" 4 2 39 3 1 1512 0 0 1
"7784" 4 2 40 4 1 1636 1 1 1
"7785" 4 2 41 1 1 2720 0 0 1
"7786" 4 2 42 4 1 1095 1 1 1
"7787" 4 2 43 8 1 1242 1 1 1
"7788" 4 2 44 6 1 1066 1 1 1
"7789" 4 2 45 3 1 5598 0 0 1
"7790" 4 2 46 2 1 2029 0 0 1
"7791" 4 2 47 7 1 769 1 1 1
"7792" 4 2 48 5 0 1653 0 1 1
"7793" 4 2 49 1 1 1068 0 0 1
"7794" 4 2 50 6 1 1037 1 1 1
"7795" 4 2 51 7 1 2405 1 1 1
"7796" 4 2 52 8 1 511 1 1 1
"7797" 4 2 53 5 1 1584 0 0 1
"7798" 4 2 54 3 1 836 0 0 1
"7799" 4 2 55 2 1 724 0 0 1
"7800" 4 2 56 4 1 735 1 1 1
"7801" 4 2 57 6 1 891 1 1 1
"7802" 4 2 58 7 1 1720 1 1 1
"7803" 4 2 59 3 1 906 0 0 1
"7804" 4 2 60 2 1 1264 0 0 1
"7805" 4 2 61 8 1 596 1 1 1
"7806" 4 2 62 1 1 1865 0 0 1
"7807" 4 2 63 5 0 5471 0 1 1
"7808" 4 2 64 4 1 1489 1 1 1
"7809" 4 3 1 5 0 926 0 1 1
"7810" 4 3 2 7 0 1237 1 0 1
"7811" 4 3 3 3 1 3127 0 0 1
"7812" 4 3 4 4 1 913 1 1 1
"7813" 4 3 5 2 0 1338 0 1 1
"7814" 4 3 6 1 1 1313 0 0 1
"7815" 4 3 7 6 1 850 1 1 1
"7816" 4 3 8 8 1 834 1 1 1
"7817" 4 3 9 2 1 529 0 0 1
"7818" 4 3 10 8 1 533 1 1 1
"7819" 4 3 11 5 0 808 0 1 1
"7820" 4 3 12 6 1 1165 1 1 1
"7821" 4 3 13 4 0 1512 1 0 1
"7822" 4 3 14 1 0 2433 0 1 1
"7823" 4 3 15 3 1 853 0 0 1
"7824" 4 3 16 7 1 2174 1 1 1
"7825" 4 3 17 2 1 1433 0 0 1
"7826" 4 3 18 4 0 905 1 0 1
"7827" 4 3 19 7 1 1432 1 1 1
"7828" 4 3 20 3 1 913 0 0 1
"7829" 4 3 21 6 0 1168 1 0 1
"7830" 4 3 22 1 1 1332 0 0 1
"7831" 4 3 23 5 0 871 0 1 1
"7832" 4 3 24 8 1 1656 1 1 1
"7833" 4 3 25 1 1 686 0 0 1
"7834" 4 3 26 6 0 1259 1 0 1
"7835" 4 3 27 3 1 1683 0 0 1
"7836" 4 3 28 4 0 832 1 0 1
"7837" 4 3 29 8 0 3247 1 0 1
"7838" 4 3 30 7 1 2031 1 1 1
"7839" 4 3 31 2 1 1629 0 0 1
"7840" 4 3 32 5 0 2147 0 1 1
"7841" 4 3 33 5 1 1950 0 0 1
"7842" 4 3 34 1 1 940 0 0 1
"7843" 4 3 35 6 1 2836 1 1 1
"7844" 4 3 36 8 0 2805 1 0 1
"7845" 4 3 37 2 1 767 0 0 1
"7846" 4 3 38 7 1 2034 1 1 1
"7847" 4 3 39 3 1 1669 0 0 1
"7848" 4 3 40 4 0 1587 1 0 1
"7849" 4 3 41 1 1 760 0 0 1
"7850" 4 3 42 4 1 1331 1 1 1
"7851" 4 3 43 8 0 1691 1 0 1
"7852" 4 3 44 6 1 1234 1 1 1
"7853" 4 3 45 3 1 810 0 0 1
"7854" 4 3 46 2 1 712 0 0 1
"7855" 4 3 47 7 1 1070 1 1 1
"7856" 4 3 48 5 0 1115 0 1 1
"7857" 4 3 49 1 1 771 0 0 1
"7858" 4 3 50 6 1 2713 1 1 1
"7859" 4 3 51 7 0 2472 1 0 1
"7860" 4 3 52 8 1 953 1 1 1
"7861" 4 3 53 5 0 1259 0 1 1
"7862" 4 3 54 3 1 1082 0 0 1
"7863" 4 3 55 2 1 697 0 0 1
"7864" 4 3 56 4 0 2104 1 0 1
"7865" 4 3 57 6 1 2425 1 1 1
"7866" 4 3 58 7 1 1145 1 1 1
"7867" 4 3 59 3 1 850 0 0 1
"7868" 4 3 60 2 1 1089 0 0 1
"7869" 4 3 61 8 1 1139 1 1 1
"7870" 4 3 62 1 1 678 0 0 1
"7871" 4 3 63 5 0 1063 0 1 1
"7872" 4 3 64 4 0 1547 1 0 1
"7873" 4 4 1 5 0 1055 0 1 1
"7874" 4 4 2 7 1 1487 1 1 1
"7875" 4 4 3 3 1 802 0 0 1
"7876" 4 4 4 4 0 1018 1 0 1
"7877" 4 4 5 2 0 810 0 1 1
"7878" 4 4 6 1 1 2678 0 0 1
"7879" 4 4 7 6 0 1735 1 0 1
"7880" 4 4 8 8 0 1050 1 0 1
"7881" 4 4 9 2 1 927 0 0 1
"7882" 4 4 10 8 1 643 1 1 1
"7883" 4 4 11 5 1 1574 0 0 1
"7884" 4 4 12 6 1 1136 1 1 1
"7885" 4 4 13 4 0 716 1 0 1
"7886" 4 4 14 1 1 866 0 0 1
"7887" 4 4 15 3 1 696 0 0 1
"7888" 4 4 16 7 1 562 1 1 1
"7889" 4 4 17 2 1 500 0 0 1
"7890" 4 4 18 4 0 631 1 0 1
"7891" 4 4 19 7 1 830 1 1 1
"7892" 4 4 20 3 1 484 0 0 1
"7893" 4 4 21 6 1 654 1 1 1
"7894" 4 4 22 1 1 654 0 0 1
"7895" 4 4 23 5 0 528 0 1 1
"7896" 4 4 24 8 1 1034 1 1 1
"7897" 4 4 25 1 1 612 0 0 1
"7898" 4 4 26 6 0 1225 1 0 1
"7899" 4 4 27 3 1 715 0 0 1
"7900" 4 4 28 4 1 1477 1 1 1
"7901" 4 4 29 8 1 776 1 1 1
"7902" 4 4 30 7 1 665 1 1 1
"7903" 4 4 31 2 1 697 0 0 1
"7904" 4 4 32 5 1 1080 0 0 1
"7905" 4 4 33 5 1 1449 0 0 1
"7906" 4 4 34 1 0 731 0 1 1
"7907" 4 4 35 6 0 2009 1 0 1
"7908" 4 4 36 8 1 1270 1 1 1
"7909" 4 4 37 2 1 997 0 0 1
"7910" 4 4 38 7 1 1297 1 1 1
"7911" 4 4 39 3 0 1593 0 1 1
"7912" 4 4 40 4 1 1219 1 1 1
"7913" 4 4 41 1 1 925 0 0 1
"7914" 4 4 42 4 1 1223 1 1 1
"7915" 4 4 43 8 1 679 1 1 1
"7916" 4 4 44 6 1 1928 1 1 1
"7917" 4 4 45 3 1 945 0 0 1
"7918" 4 4 46 2 1 511 0 0 1
"7919" 4 4 47 7 1 790 1 1 1
"7920" 4 4 48 5 1 1469 0 0 1
"7921" 4 4 49 1 1 667 0 0 1
"7922" 4 4 50 6 0 3256 1 0 1
"7923" 4 4 51 7 1 1455 1 1 1
"7924" 4 4 52 8 1 910 1 1 1
"7925" 4 4 53 5 0 2045 0 1 1
"7926" 4 4 54 3 0 1578 0 1 1
"7927" 4 4 55 2 1 1228 0 0 1
"7928" 4 4 56 4 1 1566 1 1 1
"7929" 4 4 57 6 1 779 1 1 1
"7930" 4 4 58 7 1 1155 1 1 1
"7931" 4 4 59 3 1 1582 0 0 1
"7932" 4 4 60 2 1 826 0 0 1
"7933" 4 4 61 8 1 674 1 1 1
"7934" 4 4 62 1 1 525 0 0 1
"7935" 4 4 63 5 1 2059 0 0 1
"7936" 4 4 64 4 1 3405 1 1 1
"7937" 4 5 1 5 0 1346 0 1 1
"7938" 4 5 2 7 0 687 1 0 1
"7939" 4 5 3 3 1 1409 0 0 1
"7940" 4 5 4 4 1 815 1 1 1
"7941" 4 5 5 2 0 1373 0 1 1
"7942" 4 5 6 1 1 639 0 0 1
"7943" 4 5 7 6 1 635 1 1 1
"7944" 4 5 8 8 1 631 1 1 1
"7945" 4 5 9 2 1 518 0 0 1
"7946" 4 5 10 8 1 552 1 1 1
"7947" 4 5 11 5 1 915 0 0 1
"7948" 4 5 12 6 0 1380 1 0 1
"7949" 4 5 13 4 0 546 1 0 1
"7950" 4 5 14 1 1 1258 0 0 1
"7951" 4 5 15 3 1 824 0 0 1
"7952" 4 5 16 7 1 550 1 1 1
"7953" 4 5 17 2 1 578 0 0 1
"7954" 4 5 18 4 0 733 1 0 1
"7955" 4 5 19 7 1 631 1 1 1
"7956" 4 5 20 3 1 793 0 0 1
"7957" 4 5 21 6 1 600 1 1 1
"7958" 4 5 22 1 1 531 0 0 1
"7959" 4 5 23 5 0 988 0 1 1
"7960" 4 5 24 8 1 630 1 1 1
"7961" 4 5 25 1 1 560 0 0 1
"7962" 4 5 26 6 0 1892 1 0 1
"7963" 4 5 27 3 1 740 0 0 1
"7964" 4 5 28 4 0 723 1 0 1
"7965" 4 5 29 8 1 1316 1 1 1
"7966" 4 5 30 7 1 734 1 1 1
"7967" 4 5 31 2 1 707 0 0 1
"7968" 4 5 32 5 1 2970 0 0 1
"7969" 4 5 33 5 1 837 0 0 1
"7970" 4 5 34 1 1 629 0 0 1
"7971" 4 5 35 6 1 966 1 1 1
"7972" 4 5 36 8 1 597 1 1 1
"7973" 4 5 37 2 1 614 0 0 1
"7974" 4 5 38 7 1 520 1 1 1
"7975" 4 5 39 3 1 738 0 0 1
"7976" 4 5 40 4 0 730 1 0 1
"7977" 4 5 41 1 1 549 0 0 1
"7978" 4 5 42 4 0 653 1 0 1
"7979" 4 5 43 8 1 604 1 1 1
"7980" 4 5 44 6 0 1624 1 0 1
"7981" 4 5 45 3 1 734 0 0 1
"7982" 4 5 46 2 0 880 0 1 1
"7983" 4 5 47 7 1 735 1 1 1
"7984" 4 5 48 5 0 1699 0 1 1
"7985" 4 5 49 1 1 643 0 0 1
"7986" 4 5 50 6 1 1536 1 1 1
"7987" 4 5 51 7 1 581 1 1 1
"7988" 4 5 52 8 1 464 1 1 1
"7989" 4 5 53 5 0 697 0 1 1
"7990" 4 5 54 3 1 725 0 0 1
"7991" 4 5 55 2 1 978 0 0 1
"7992" 4 5 56 4 0 556 1 0 1
"7993" 4 5 57 6 1 1223 1 1 1
"7994" 4 5 58 7 1 524 1 1 1
"7995" 4 5 59 3 1 804 0 0 1
"7996" 4 5 60 2 1 493 0 0 1
"7997" 4 5 61 8 1 604 1 1 1
"7998" 4 5 62 1 1 518 0 0 1
"7999" 4 5 63 5 0 1526 0 1 1
"8000" 4 5 64 4 0 708 1 0 1
"8001" 4 6 1 5 0 1075 0 1 1
"8002" 4 6 2 7 1 2178 1 1 1
"8003" 4 6 3 3 1 771 0 0 1
"8004" 4 6 4 4 0 975 1 0 1
"8005" 4 6 5 2 0 1095 0 1 1
"8006" 4 6 6 1 1 1441 0 0 1
"8007" 4 6 7 6 1 847 1 1 1
"8008" 4 6 8 8 1 1719 1 1 1
"8009" 4 6 9 2 1 730 0 0 1
"8010" 4 6 10 8 1 821 1 1 1
"8011" 4 6 11 5 1 1290 0 0 1
"8012" 4 6 12 6 1 835 1 1 1
"8013" 4 6 13 4 0 1497 1 0 1
"8014" 4 6 14 1 1 892 0 0 1
"8015" 4 6 15 3 1 738 0 0 1
"8016" 4 6 16 7 1 660 1 1 1
"8017" 4 6 17 2 1 941 0 0 1
"8018" 4 6 18 4 0 1137 1 0 1
"8019" 4 6 19 7 1 1294 1 1 1
"8020" 4 6 20 3 1 1237 0 0 1
"8021" 4 6 21 6 1 1083 1 1 1
"8022" 4 6 22 1 1 1262 0 0 1
"8023" 4 6 23 5 1 1388 0 0 1
"8024" 4 6 24 8 1 664 1 1 1
"8025" 4 6 25 1 1 1679 0 0 1
"8026" 4 6 26 6 1 1046 1 1 1
"8027" 4 6 27 3 1 1138 0 0 1
"8028" 4 6 28 4 1 1363 1 1 1
"8029" 4 6 29 8 1 1145 1 1 1
"8030" 4 6 30 7 1 1330 1 1 1
"8031" 4 6 31 2 1 1040 0 0 1
"8032" 4 6 32 5 1 1482 0 0 1
"8033" 4 6 33 5 0 1814 0 1 1
"8034" 4 6 34 1 1 758 0 0 1
"8035" 4 6 35 6 1 682 1 1 1
"8036" 4 6 36 8 1 1040 1 1 1
"8037" 4 6 37 2 1 1259 0 0 1
"8038" 4 6 38 7 1 999 1 1 1
"8039" 4 6 39 3 1 952 0 0 1
"8040" 4 6 40 4 1 1055 1 1 1
"8041" 4 6 41 1 1 576 0 0 1
"8042" 4 6 42 4 1 2984 1 1 1
"8043" 4 6 43 8 1 765 1 1 1
"8044" 4 6 44 6 1 912 1 1 1
"8045" 4 6 45 3 1 1159 0 0 1
"8046" 4 6 46 2 1 736 0 0 1
"8047" 4 6 47 7 1 731 1 1 1
"8048" 4 6 48 5 0 1522 0 1 1
"8049" 4 6 49 1 1 792 0 0 1
"8050" 4 6 50 6 1 768 1 1 1
"8051" 4 6 51 7 1 583 1 1 1
"8052" 4 6 52 8 1 616 1 1 1
"8053" 4 6 53 5 0 1272 0 1 1
"8054" 4 6 54 3 1 966 0 0 1
"8055" 4 6 55 2 1 1533 0 0 1
"8056" 4 6 56 4 1 2596 1 1 1
"8057" 4 6 57 6 1 1102 1 1 1
"8058" 4 6 58 7 1 771 1 1 1
"8059" 4 6 59 3 1 867 0 0 1
"8060" 4 6 60 2 1 722 0 0 1
"8061" 4 6 61 8 1 1012 1 1 1
"8062" 4 6 62 1 1 643 0 0 1
"8063" 4 6 63 5 1 1150 0 0 1
"8064" 4 6 64 4 1 1150 1 1 1
"8065" 4 7 1 5 0 890 0 1 1
"8066" 4 7 2 7 0 924 1 0 1
"8067" 4 7 3 3 0 1101 0 1 1
"8068" 4 7 4 4 0 1826 1 0 1
"8069" 4 7 5 2 0 1188 0 1 1
"8070" 4 7 6 1 0 1803 0 1 1
"8071" 4 7 7 6 1 2891 1 1 1
"8072" 4 7 8 8 1 645 1 1 1
"8073" 4 7 9 2 1 741 0 0 1
"8074" 4 7 10 8 1 677 1 1 1
"8075" 4 7 11 5 0 1116 0 1 1
"8076" 4 7 12 6 1 850 1 1 1
"8077" 4 7 13 4 0 869 1 0 1
"8078" 4 7 14 1 1 1328 0 0 1
"8079" 4 7 15 3 0 1199 0 1 1
"8080" 4 7 16 7 0 2096 1 0 1
"8081" 4 7 17 2 1 1237 0 0 1
"8082" 4 7 18 4 1 1769 1 1 1
"8083" 4 7 19 7 0 1528 1 0 1
"8084" 4 7 20 3 1 2014 0 0 1
"8085" 4 7 21 6 1 1024 1 1 1
"8086" 4 7 22 1 1 847 0 0 1
"8087" 4 7 23 5 1 4097 0 0 1
"8088" 4 7 24 8 1 796 1 1 1
"8089" 4 7 25 1 1 766 0 0 1
"8090" 4 7 26 6 1 891 1 1 1
"8091" 4 7 27 3 1 1448 0 0 1
"8092" 4 7 28 4 0 909 1 0 1
"8093" 4 7 29 8 0 2277 1 0 1
"8094" 4 7 30 7 1 850 1 1 1
"8095" 4 7 31 2 1 867 0 0 1
"8096" 4 7 32 5 1 2495 0 0 1
"8097" 4 7 33 5 1 809 0 0 1
"8098" 4 7 34 1 0 817 0 1 1
"8099" 4 7 35 6 0 2276 1 0 1
"8100" 4 7 36 8 1 1172 1 1 1
"8101" 4 7 37 2 1 1348 0 0 1
"8102" 4 7 38 7 1 562 1 1 1
"8103" 4 7 39 3 1 853 0 0 1
"8104" 4 7 40 4 1 3266 1 1 1
"8105" 4 7 41 1 1 1070 0 0 1
"8106" 4 7 42 4 1 879 1 1 1
"8107" 4 7 43 8 1 1335 1 1 1
"8108" 4 7 44 6 1 891 1 1 1
"8109" 4 7 45 3 1 668 0 0 1
"8110" 4 7 46 2 0 1040 0 1 1
"8111" 4 7 47 7 0 991 1 0 1
"8112" 4 7 48 5 0 959 0 1 1
"8113" 4 7 49 1 1 1395 0 0 1
"8114" 4 7 50 6 1 766 1 1 1
"8115" 4 7 51 7 1 633 1 1 1
"8116" 4 7 52 8 1 543 1 1 1
"8117" 4 7 53 5 0 1784 0 1 1
"8118" 4 7 54 3 1 1479 0 0 1
"8119" 4 7 55 2 0 803 0 1 1
"8120" 4 7 56 4 1 958 1 1 1
"8121" 4 7 57 6 1 840 1 1 1
"8122" 4 7 58 7 1 1180 1 1 1
"8123" 4 7 59 3 0 1161 0 1 1
"8124" 4 7 60 2 1 1145 0 0 1
"8125" 4 7 61 8 1 564 1 1 1
"8126" 4 7 62 1 1 1056 0 0 1
"8127" 4 7 63 5 0 582 0 1 1
"8128" 4 7 64 4 1 1687 1 1 1
"8129" 4 8 1 5 0 2446 0 1 1
"8130" 4 8 2 7 0 1355 1 0 1
"8131" 4 8 3 3 0 2384 0 1 1
"8132" 4 8 4 4 0 1837 1 0 1
"8133" 4 8 5 2 1 964 0 0 1
"8134" 4 8 6 1 1 1913 0 0 1
"8135" 4 8 7 6 1 1018 1 1 1
"8136" 4 8 8 8 1 894 1 1 1
"8137" 4 8 9 2 1 713 0 0 1
"8138" 4 8 10 8 1 692 1 1 1
"8139" 4 8 11 5 0 875 0 1 1
"8140" 4 8 12 6 1 1380 1 1 1
"8141" 4 8 13 4 0 796 1 0 1
"8142" 4 8 14 1 1 1246 0 0 1
"8143" 4 8 15 3 0 1298 0 1 1
"8144" 4 8 16 7 1 944 1 1 1
"8145" 4 8 17 2 1 823 0 0 1
"8146" 4 8 18 4 0 1568 1 0 1
"8147" 4 8 19 7 1 1392 1 1 1
"8148" 4 8 20 3 1 887 0 0 1
"8149" 4 8 21 6 1 1889 1 1 1
"8150" 4 8 22 1 1 931 0 0 1
"8151" 4 8 23 5 0 1305 0 1 1
"8152" 4 8 24 8 1 1565 1 1 1
"8153" 4 8 25 1 1 947 0 0 1
"8154" 4 8 26 6 1 1183 1 1 1
"8155" 4 8 27 3 1 1171 0 0 1
"8156" 4 8 28 4 0 896 1 0 1
"8157" 4 8 29 8 1 1162 1 1 1
"8158" 4 8 30 7 1 1228 1 1 1
"8159" 4 8 31 2 1 916 0 0 1
"8160" 4 8 32 5 1 891 0 0 1
"8161" 4 8 33 5 0 2326 0 1 1
"8162" 4 8 34 1 1 1190 0 0 1
"8163" 4 8 35 6 1 2592 1 1 1
"8164" 4 8 36 8 1 1363 1 1 1
"8165" 4 8 37 2 1 1832 0 0 1
"8166" 4 8 38 7 1 1259 1 1 1
"8167" 4 8 39 3 1 1134 0 0 1
"8168" 4 8 40 4 1 788 1 1 1
"8169" 4 8 41 1 1 1551 0 0 1
"8170" 4 8 42 4 1 975 1 1 1
"8171" 4 8 43 8 1 1084 1 1 1
"8172" 4 8 44 6 1 905 1 1 1
"8173" 4 8 45 3 1 880 0 0 1
"8174" 4 8 46 2 1 644 0 0 1
"8175" 4 8 47 7 1 831 1 1 1
"8176" 4 8 48 5 1 808 0 0 1
"8177" 4 8 49 1 1 840 0 0 1
"8178" 4 8 50 6 1 804 1 1 1
"8179" 4 8 51 7 1 677 1 1 1
"8180" 4 8 52 8 1 575 1 1 1
"8181" 4 8 53 5 1 2255 0 0 1
"8182" 4 8 54 3 1 927 0 0 1
"8183" 4 8 55 2 1 833 0 0 1
"8184" 4 8 56 4 1 937 1 1 1
"8185" 4 8 57 6 1 1956 1 1 1
"8186" 4 8 58 7 1 827 1 1 1
"8187" 4 8 59 3 1 652 0 0 1
"8188" 4 8 60 2 1 1040 0 0 1
"8189" 4 8 61 8 1 758 1 1 1
"8190" 4 8 62 1 1 778 0 0 1
"8191" 4 8 63 5 1 1175 0 0 1
"8192" 4 8 64 4 1 2462 1 1 1
"8193" 4 9 1 5 0 1023 0 1 1
"8194" 4 9 2 7 0 1060 1 0 1
"8195" 4 9 3 3 1 626 0 0 1
"8196" 4 9 4 4 0 573 1 0 1
"8197" 4 9 5 2 1 1143 0 0 1
"8198" 4 9 6 1 1 684 0 0 1
"8199" 4 9 7 6 1 785 1 1 1
